7.071067811865474617e-01 -1.224744871391589163e+00
7.123990658463430492e-01 -1.234526678831230351e+00
7.171013752027923793e-01 -1.244536559927002406e+00
7.211961877128119092e-01 -1.254773233147468359e+00
7.246656728146300130e-01 -1.265234906138712256e+00
7.274917051468071660e-01 -1.275919222329470859e+00
7.296558832358898128e-01 -1.286823204076213090e+00
7.311395532402346076e-01 -1.297943192337538854e+00
7.319238383847044283e-01 -1.309274782914002788e+00
7.319896747671342796e-01 -1.320812759346047027e+00
7.313178542612543964e-01 -1.332551022630234172e+00
7.298890752805158311e-01 -1.344482517993545789e+00
7.276840022009237741e-01 -1.356599159058191617e+00
7.246833342661331834e-01 -1.368891749836070870e+00
7.208678848118680316e-01 -1.381349905113498755e+00
7.162186716458863733e-01 -1.393961969923432909e+00
7.107170194005580921e-01 -1.406714938954308547e+00
7.043446746334856012e-01 -1.419594376911156530e+00
6.970839343829928758e-01 -1.432584341024784047e+00
6.889177887849763371e-01 -1.445667307096462073e+00
6.798300782205569659e-01 -1.458824100665724099e+00
6.698056652853388027e-01 -1.472033835093420340e+00
6.588306216461390363e-01 -1.485273858555542059e+00
6.468924295757846332e-01 -1.498519712138605575e+00
6.339801976277493756e-01 -1.511745101406008596e+00
6.200848895283230799e-01 -1.524921883956676716e+00
6.051995649247273734e-01 -1.538020075610847526e+00
5.893196301356965483e-01 -1.551007877920064448e+00
5.724430965120231862e-01 -1.563851729695326487e+00
5.545708434375026252e-01 -1.576516385164389966e+00
5.357068823986375072e-01 -1.588965021192018767e+00
5.158586179417875561e-01 -1.601159375712147614e+00
4.950371007410477864e-01 -1.613059919117140417e+00
4.732572674452509287e-01 -1.624626059818528256e+00
4.505381614882225105e-01 -1.635816384532283285e+00
4.269031286658885871e-01 -1.646588933052250292e+00
4.023799810417705292e-01 -1.656901506367323140e+00
3.770011226734307219e-01 -1.666712005968981503e+00
3.508036307887292260e-01 -1.675978801112316674e+00
3.238292864096374291e-01 -1.684661119670915141e+00
2.961245490423709548e-01 -1.692719457107494607e+00
2.677404709349723300e-01 -1.700115997018433189e+00
2.387325475435253253e-01 -1.706815035756471310e+00
2.091605022275691561e-01 -1.712783402848888414e+00
1.790880047799565944e-01 -1.717990868363479695e+00
1.485823251367132947e-01 -1.722410528080913217e+00
1.177139254445326577e-01 -1.726019157348813282e+00
8.655599551202150521e-02 -1.728797524845500311e+00
5.518393845283463967e-02 -1.730730658177988213e+00
2.367481495899830674e-02 -1.731808054268755948e+00
-7.893243961138574419e-03 -1.732023828818161970e+00
-3.944164485701396466e-02 -1.731376800714462538e+00
-7.089194867581968817e-02 -1.729870509035078774e+00
-1.021664846049644831e-01 -1.727513162162337634e+00
-1.331889490598962555e-01 -1.724317520438481077e+00
-1.638849784837951018e-01 -1.720300715620779686e+00
-1.941826855377914718e-01 -1.715484012085141785e+00
-2.240131495112315796e-01 -1.709892516192639489e+00
-2.533108533045064226e-01 -1.703554841419601784e+00
-2.820140610536703285e-01 -1.696502737717786591e+00
-3.100651322919677488e-01 -1.688770694095937275e+00
-3.374107703936569669e-01 -1.680395523596508012e+00
-3.640022048405062161e-01 -1.671415939698760456e+00
-3.897953085209668878e-01 -1.661872132744417696e+00
-4.147506527593087799e-01 -1.651805354299494155e+00
-4.388335040349918836e-01 -1.641257516488371815e+00
-4.620137673650868693e-01 -1.630270812320326668e+00
-4.842658820738632852e-01 -1.618887361930913871e+00
-5.055686761667448348e-01 -1.607148888534096542e+00
-5.259051857754393211e-01 -1.595096426772927956e+00
-5.452624461709207893e-01 -1.582770065106514634e+00
-5.636312606811997306e-01 -1.570208722909731902e+00
-5.810059535351337345e-01 -1.557449962111752129e+00
-5.973841122168577211e-01 -1.544529832473351405e+00
-6.127663243918601843e-01 -1.531482749006989552e+00
-6.271559138870411720e-01 -1.518341399577122885e+00
-6.405586796015461104e-01 -1.505136680375151803e+00
-6.529826406168338648e-01 -1.491897656733950583e+00
-6.644377901829700006e-01 -1.478651546618617418e+00
-6.749358606987274634e-01 -1.465423724088866342e+00
-6.844901012867172785e-01 -1.452237740059831639e+00
-6.931150690986938034e-01 -1.439115357777624116e+00
-7.008264350743460547e-01 -1.426076600560240326e+00
-7.076408045205553332e-01 -1.413139809521047674e+00
-7.135755525763689544e-01 -1.400321709180191165e+00
