1.321381243684332185e+00 -2.344457788928013819e-01 9.039500000000000000e+03
1.276908006706367837e+00 -2.857721721365848455e-01 9.039510030864197688e+03
1.230003114339374592e+00 -3.344517623208368429e-01 9.039520061728393557e+03
1.180836939147459574e+00 -3.805291578383800388e-01 9.039530092592591245e+03
1.129568168039910114e+00 -4.240447359114932202e-01 9.039540123456788933e+03
1.076345531373397391e+00 -4.650348147976737789e-01 9.039550154320984802e+03
1.021309277350460398e+00 -5.035318809869105960e-01 9.039560185185182490e+03
9.645924295176488972e-01 -5.395648473513754428e-01 9.039570216049378359e+03
9.063218595703244063e-01 -5.731593253814659672e-01 9.039580246913576048e+03
8.466192033790888027e-01 -6.043378994012028604e-01 9.039590277777773736e+03
7.856016438582392736e-01 -6.331203945035200897e-01 9.039600308641969605e+03
7.233825808812781588e-01 -6.595241325362500850e-01 9.039610339506167293e+03
6.600722058616353971e-01 -6.835641722473023707e-01 9.039620370370364981e+03
5.957779951848255484e-01 -7.052535314828309865e-01 9.039630401234560850e+03
5.306051354226273276e-01 -7.246033898765890102e-01 9.039640432098758538e+03
4.646568910964951060e-01 -7.416232713498898121e-01 9.039650462962954407e+03
3.980349241437921015e-01 -7.563212062084982978e-01 9.039660493827152095e+03
3.308395732955072277e-01 -7.687038728254717013e-01 9.039670524691349783e+03
2.631701001368961790e-01 -7.787767191761079122e-01 9.039680555555545652e+03
1.951249083228896730e-01 -7.865440644592004427e-01 9.039690586419743340e+03
1.268017413098058987e-01 -7.920091811747441701e-01 9.039700617283941028e+03
5.829786348948740038e-02 -7.951743579686365582e-01 9.039710648148136897e+03
-1.028977058635504455e-02 -7.960409434839487153e-01 9.039720679012334585e+03
-7.886435447607899329e-02 -7.946093714201473146e-01 9.039730709876530454e+03
-1.473290719507563129e-01 -7.908791669129650037e-01 9.039740740740728143e+03
-2.155869383573268128e-01 -7.848489342432680704e-01 9.039750771604925831e+03
-2.835406377469429362e-01 -7.765163257877522041e-01 9.039760802469121700e+03
-3.510923512218905307e-01 -7.658779920521524565e-01 9.039770833333319388e+03
-4.181435723682618844e-01 -7.529295125241934894e-01 9.039780864197517076e+03
-4.845949050818184056e-01 -7.376653070130966272e-01 9.039790895061712945e+03
-5.503458386641352229e-01 -7.200785270981485686e-01 9.039800925925910633e+03
