1.423974227645594004e+00 -5.765043089697351464e-01 8.765500000000000000e+03
1.374672562584533297e+00 -6.224359723183269244e-01 8.765510030864197688e+03
1.323519452163226084e+00 -6.660169762014616079e-01 8.765520061728393557e+03
1.270625377851969606e+00 -7.073112970121464560e-01 8.765530092592591245e+03
1.216094207067556443e+00 -7.463730933761083541e-01 8.765540123456788933e+03
1.160024494469345857e+00 -7.832481344845699800e-01 8.765550154320984802e+03
1.102510526481271347e+00 -8.179750208410598855e-01 8.765560185185182490e+03
1.043643162425609283e+00 -8.505862290768485545e-01 8.765570216049378359e+03
9.835105134908510571e-01 -8.811090076045149377e-01 8.765580246913576048e+03
9.221984917934015202e-01 -9.095661454783681155e-01 8.765590277777773736e+03
8.597912549931808757e-01 -9.359766331317790344e-01 8.765600308641969605e+03
7.963715662036732201e-01 -9.603562307770193707e-01 8.765610339506167293e+03
7.320210856206005312e-01 -9.827179573333482132e-01 8.765620370370364981e+03
6.668206060138791580e-01 -1.003072511067686357e+00 8.765630401234560850e+03
6.008502425840603900e-01 -1.021428630939763327e+00 8.765640432098758538e+03
5.341895857805238901e-01 -1.037793406198395108e+00 8.765650462962954407e+03
4.669178231913669319e-01 -1.052172540767722042e+00 8.765660493827152095e+03
3.991138367804497045e-01 -1.064570577489351022e+00 8.765670524691349783e+03
3.308562795367824272e-01 -1.074991086724858436e+00 8.765680555555545652e+03
2.622236358272074797e-01 -1.083436822799400900e+00 8.765690586419743340e+03
1.932942686058136683e-01 -1.089909851236166682e+00 8.765700617283941028e+03
1.241464561905398223e-01 -1.094411649107263518e+00 8.765710648148136897e+03
5.485842140247279564e-02 -1.096943180265375073e+00 8.765720679012334585e+03
-1.449164482026873459e-02 -1.097504946816439286e+00 8.765730709876530454e+03
-8.382556340334500200e-02 -1.096097017731423096e+00 8.765740740740728143e+03
-1.530651484580873578e-01 -1.092719035086187285e+00 8.765750771604925831e+03
-2.221321881713902158e-01 -1.087370198054991688e+00 8.765760802469121700e+03
-2.909484234906873357e-01 -1.080049224362170879e+00 8.765770833333319388e+03
-3.594355222006642703e-01 -1.070754288548979583e+00 8.765780864197517076e+03
-4.275150467214390848e-01 -1.059482935935436743e+00 8.765790895061712945e+03
-4.951084128731589318e-01 -1.046231970784783138e+00 8.765800925925910633e+03
-5.621368371016336463e-01 -1.030997316655152929e+00 8.765810956790106502e+03
-6.285212693685564567e-01 -1.013773846316120997e+00 8.765820987654304190e+03
-6.941823075473978477e-01 -9.945551781878878561e-01 8.765831018518501878e+03
-7.590400898635101257e-01 -9.733334352470196515e-01 8.765841049382697747e+03
-8.230141597910707318e-01 -9.500989618067346987e-01 8.765851080246895435e+03
-8.860232976425811424e-01 -9.248399923981124315e-01 8.765861111111093123e+03
-9.479853112659369918e-01 -8.975422659636193012e-01 8.765871141975288992e+03
-1.008816776905793411e+00 -8.681885770974885341e-01 8.765881172839486680e+03
-1.068432718846007434e+00 -8.367582545459557597e-01 8.765891203703682550e+03
-1.126746213932622087e+00 -8.032265551375334933e-01 8.765901234567880238e+03
-1.183667903191268245e+00 -7.675639591692168251e-01 8.765911265432077926e+03
-1.239105388590603818e+00 -7.297353502983150442e-01 8.765921296296273795e+03
-1.292962486788278742e+00 -6.896990598113191817e-01 8.765931327160471483e+03
-1.345138303723612427e+00 -6.474057514290243454e-01 8.765941358024669171e+03
-1.395526084255018118e+00 -6.027971178819976350e-01 8.765951388888865040e+03
-1.444011777177165667e+00 -5.558043554404323849e-01 8.765961419753062728e+03
-1.490472238127402926e+00 -5.063463765991962351e-01 8.765971450617258597e+03
-1.534772969330118642e+00 -4.543277142748818331e-01 8.765981481481456285e+03
-1.576765262927251277e+00 -3.996360642362088433e-01 8.765991512345653973e+03
-1.616282571887854846e+00 -3.421394057716208303e-01 8.766001543209849842e+03
-1.653135873816348633e+00 -2.816826365693462786e-01 8.766011574074047530e+03
-1.687107713981992330e+00 -2.180836577022279288e-01 8.766021604938245218e+03
-1.717944505624938722e+00 -1.511288546035068070e-01 8.766031635802441087e+03
-1.745346517912517825e+00 -8.056794830262931084e-02 8.766041666666638775e+03
-1.768954780467434595e+00 -6.108254113228101835e-03 8.766051697530834645e+03
-1.788333861156842008e+00 7.259149263352274173e-02 8.766061728395032333e+03
-1.802949108474839690e+00 1.559273512535299944e-01 8.766071759259230021e+03
-1.812136474474617343e+00 2.443556193716204805e-01 8.766081790123425890e+03
-1.815062441673364058e+00 3.383959467010841937e-01 8.766091820987623578e+03
-1.810670908875675389e+00 4.386292573268454897e-01 8.766101851851821266e+03
-1.797613301785013773e+00 5.456853819905487235e-01 8.766111882716017135e+03
-1.774158093574228268e+00 6.602115456086216083e-01 8.766121913580214823e+03
-1.738077370300086466e+00 7.828067587442909536e-01 8.766131944444410692e+03
-1.686513282959917204e+00 9.138978176602989834e-01 8.766141975308608380e+03
-1.615840635193163788e+00 1.053519800531602879e+00 8.766152006172806068e+03
-1.521571286405271506e+00 1.200950496020724456e+00 8.766162037037001937e+03
-1.398402283060778073e+00 1.354145829959921832e+00 8.766172067901199625e+03
-1.240598365112471235e+00 1.508963282078619406e+00 8.766182098765397313e+03
-1.042992383056253081e+00 1.658301983319602657e+00 8.766192129629593182e+03
-8.028617504269289773e-01 1.791591116152928986e+00 8.766202160493790871e+03
-5.225434244116944349e-01 1.895441456948862458e+00 8.766212191357986740e+03
-2.117195796805811103e-01 1.956277294385181831e+00 8.766222222222184428e+03
1.125858686123147878e-01 1.964681671028451815e+00 8.766232253086382116e+03
4.296041700781626504e-01 1.919270100092527853e+00 8.766242283950577985e+03
7.206318906836135518e-01 1.827314105643001341e+00 8.766252314814775673e+03
9.735912850382937300e-01 1.701616113343759729e+00 8.766262345678973361e+03
1.184084715088982831e+00 1.555998376764363034e+00 8.766272376543169230e+03
1.353584087020917259e+00 1.402037012840642083e+00 8.766282407407366918e+03
1.486750796982510225e+00 1.247870182684918339e+00 8.766292438271562787e+03
1.589287296786451753e+00 1.098455411738346488e+00 8.766302469135760475e+03
1.666689142142799396e+00 9.563868645986871586e-01 8.766312499999958163e+03
1.723707228403132063e+00 8.227210607481407756e-01 8.766322530864154032e+03
1.764222659812718641e+00 6.976082741444051827e-01 8.766332561728351720e+03
1.791312703556104946e+00 5.807135931864623180e-01 8.766342592592549408e+03
1.807382148783682085e+00 4.714750224732245920e-01 8.766352623456745278e+03
1.814300616050257942e+00 3.692519884360043192e-01 8.766362654320942966e+03
1.813522760257276545e+00 2.734056569754601540e-01 8.766372685185138835e+03
1.806185589156173332e+00 1.833389180631741500e-01 8.766382716049336523e+03
1.793184218379391348e+00 9.851344932463464155e-02 8.766392746913534211e+03
1.775229664992733714e+00 1.845427610325259954e-02 8.766402777777730080e+03
1.752892520001258836e+00 -5.725212376841182227e-02 8.766412808641927768e+03
1.726635842782589414e+00 -1.289627485452048417e-01 8.766422839506125456e+03
1.696839951838541749e+00 -1.969841514640126856e-01 8.766432870370321325e+03
1.663821163666491909e+00 -2.615786729443457248e-01 8.766442901234519013e+03
1.627846020178831621e+00 -3.229703302797685693e-01 8.766452932098714882e+03
1.589142147957359086e+00 -3.813501485338190999e-01 8.766462962962912570e+03
1.547906594870852803e+00 -4.368808653954950327e-01 8.766472993827110258e+03
1.504312268324332402e+00 -4.897010211646294908e-01 8.766483024691306127e+03
1.458512937126813291e+00 -5.399284816578231450e-01 8.766493055555503815e+03
