-7.610545791540196392e-01 5.718595859107723500e-01 8.978500000000000000e+03
-7.708249079980025176e-01 6.112246288422784612e-01 8.978510030864197688e+03
-7.777640138654307034e-01 6.514865551258963716e-01 8.978520061728393557e+03
-7.817595830554763259e-01 6.925228286474945927e-01 8.978530092592591245e+03
-7.827039699993653121e-01 7.341990859028362237e-01 8.978540123456788933e+03
-7.804955798841183290e-01 7.763684510647596015e-01 8.978550154320984802e+03
-7.750404633544910604e-01 8.188709367206895573e-01 8.978560185185182490e+03
-7.662541311787143261e-01 8.615329706936827314e-01 8.978570216049378359e+03
-7.540635898866477893e-01 9.041670964952794876e-01 8.978580246913576048e+03
-7.384095902219567353e-01 9.465719005603016045e-01 8.978590277777773736e+03
-7.192490684539278867e-01 9.885322248357949482e-01 8.978600308641969605e+03
-6.965577462584574553e-01 1.029819726187236606e+00 8.978610339506167293e+03
-6.703328381733711927e-01 1.070193844302044672e+00 8.978620370370364981e+03
-6.405957968369787592e-01 1.109403236405422710e+00 8.978630401234560850e+03
-6.073950067786866303e-01 1.147187728206385593e+00 8.978640432098758538e+03
-5.708083180971268433e-01 1.183280816542327640e+00 8.978650462962954407e+03
-5.309452940863735870e-01 1.217412738651656445e+00 8.978660493827152095e+03
-4.879490343063734858e-01 1.249314095766063337e+00 8.978670524691349783e+03
-4.419974278867800921e-01 1.278719986594266222e+00 8.978680555555545652e+03
-3.933036948182473402e-01 1.305374569162219389e+00 8.978690586419743340e+03
-3.421160866865667338e-01 1.329035930939007182e+00 8.978700617283941028e+03
-2.887166439976883714e-01 1.349481110185678734e+00 8.978710648148136897e+03
-2.334189451934198800e-01 1.366511079717717791e+00 8.978720679012334585e+03
-1.765648317948008417e-01 1.379955481796823813e+00 8.978730709876530454e+03
-1.185201500978686207e-01 1.389676893999487017e+00 8.978740740740728143e+03
-5.966961113977290593e-02 1.395574412332543535e+00 8.978750771604925831e+03
-4.109277622433382226e-04 1.397586362049417108e+00 8.978760802469121700e+03
5.885156115048128384e-02 1.395691986606061752e+00 8.978770833333319388e+03
1.177135319947145015e-01 1.389912019160644663e+00 8.978780864197517076e+03
1.757773171245352595e-01 1.380308103827170063e+00 8.978790895061712945e+03
2.326582778789173800e-01 1.366981099807926370e+00 8.978800925925910633e+03
2.879906631304676168e-01 1.350068364383094632e+00 8.978810956790106502e+03
3.414327438765520362e-01 1.329740164464052743e+00 8.978820987654304190e+03
3.926710646346375233e-01 1.306195406644536927e+00 8.978831018518501878e+03
4.414237110445379253e-01 1.279656899356233390e+00 8.978841049382697747e+03
4.874425528973134192e-01 1.250366367565056924e+00 8.978851080246895435e+03
5.305144789232689728e-01 1.218579431101399768e+00 8.978861111111093123e+03
5.704616884383570952e-01 1.184560735333178627e+00 8.978871141975288992e+03
6.071411428047143177e-01 1.148579391204173961e+00 8.978881172839486680e+03
6.404433054659087743e-01 1.110904844583878059e+00 8.978891203703682550e+03
6.702903132130640929e-01 1.071803255985573244e+00 8.978901234567880238e+03
6.966337234944900425e-01 1.031534435407291062e+00 8.978911265432077926e+03
7.194519767403960708e-01 9.903493440183714913e-01 8.978921296296273795e+03
7.387476994549601050e-01 9.484881477955759976e-01 8.978931327160471483e+03
7.545449566903722483e-01 9.061787876593989655e-01 8.978941358024669171e+03
7.668865432564396789e-01 8.636360163052507755e-01 8.978951388888865040e+03
7.758313832858507730e-01 8.210608435649342507e-01 8.978961419753062728e+03
7.814520891491105736e-01 7.786403285307045286e-01 8.978971450617258597e+03
7.838327139884889716e-01 7.365476567567011967e-01 8.978981481481456285e+03
7.830667177278289870e-01 6.949424442282253755e-01 8.978991512345653973e+03
7.792551547124154654e-01 6.539712145448124403e-01 8.979001543209849842e+03
7.725050818920824458e-01 6.137680020765977629e-01 8.979011574074047530e+03
7.629281796479524536e-01 5.744550405091551903e-01 8.979021604938245218e+03
7.506395725302431599e-01 5.361435025671313914e-01 8.979031635802441087e+03
7.357568341728168981e-01 4.989342633839629060e-01 8.979041666666638775e+03
7.183991589600113858e-01 4.629186654402606682e-01 8.979051697530834645e+03
6.986866823731395781e-01 4.281792680608325075e-01 8.979061728395032333e+03
6.767399323249617682e-01 3.947905691688276542e-01 8.979071759259230021e+03
