-3.836175867712915410e-01 5.935654993395163975e-02 8.917500000000000000e+03
-4.254431421931880730e-01 7.735522347822229583e-02 8.917510030864197688e+03
-4.661864286814715874e-01 9.728592933849579405e-02 8.917520061728393557e+03
-5.057283826328213827e-01 1.191288108683078023e-01 8.917530092592591245e+03
-5.439483841556240762e-01 1.428610860737687116e-01 8.917540123456788933e+03
-5.807241368051975217e-01 1.684567475371250844e-01 8.917550154320984802e+03
-6.159315611138780344e-01 1.958862178983186153e-01 8.917560185185182490e+03
-6.494447067066250190e-01 2.251159563099958960e-01 8.917570216049378359e+03
-6.811356893361225628e-01 2.561080112755343974e-01 8.917580246913576048e+03
-7.108746603826094912e-01 2.888195150472243622e-01 8.917590277777773736e+03
-7.385298182193811289e-01 3.232021150255592890e-01 8.917600308641969605e+03
-7.639674725831829827e-01 3.592013378103430243e-01 8.917610339506167293e+03
-7.870521752626731260e-01 3.967558822050555878e-01 8.917620370370364981e+03
-8.076469329574234024e-01 4.357968388324493514e-01 8.917630401234560850e+03
-8.256135204469572386e-01 4.762468353233149099e-01 8.917640432098758538e+03
-8.408129150046002032e-01 5.180191084155029158e-01 8.917650462962954407e+03
-8.531058757894566247e-01 5.610165077203191908e-01 8.917660493827152095e+03
-8.623536942500481528e-01 6.051304394531232811e-01 8.917670524691349783e+03
-8.684191439892058328e-01 6.502397641410826434e-01 8.917680555555545652e+03
-8.711676599192959003e-01 6.962096684964071969e-01 8.917690586419743340e+03
-8.704687770424901494e-01 7.428905394997943334e-01 8.917700617283941028e+03
-8.661978581181863923e-01 7.901168780260253710e-01 8.917710648148136897e+03
-8.582381362338487030e-01 8.377062998223245849e-01 8.917720679012334585e+03
-8.464830923472796975e-01 8.854586828100845519e-01 8.917730709876530454e+03
-8.308391783358584082e-01 9.331555322423119581e-01 8.917740740740728143e+03
-8.112288825152662586e-01 9.805596463751725667e-01 8.917750771604925831e+03
-7.875941161829995707e-01 1.027415176125435758e+00 8.917760802469121700e+03
-7.598998764219951907e-01 1.073448179481608422e+00 8.917770833333319388e+03
-7.281381122464675171e-01 1.118367774302311268e+00 8.917780864197517076e+03
-6.923316886684072191e-01 1.161867989644909116e+00 8.917790895061712945e+03
-6.525383086369010988e-01 1.203630402756741935e+00 8.917800925925910633e+03
-6.088542177110767284e-01 1.243327625940659376e+00 8.917810956790106502e+03
-5.614174847795456724e-01 1.280627672229963432e+00 8.917820987654304190e+03
-5.104106287155241173e-01 1.315199181070836332e+00 8.917831018518501878e+03
-4.560623495972411789e-01 1.346717427026703495e+00 8.917841049382697747e+03
-3.986481294967156308e-01 1.374870968190170739e+00 8.917851080246895435e+03
-3.384894960134872122e-01 1.399368721826410145e+00 8.917861111111093123e+03
-2.759517927933347603e-01 1.419947190362625289e+00 8.917871141975288992e+03
-2.114403755376348948e-01 1.436377508625684030e+00 8.917881172839486680e+03
-1.453952459552849408e-01 1.448471951671820079e+00 8.917891203703682550e+03
-7.828424039762478526e-02 1.456089539225924767e+00 8.917901234567880238e+03
-1.059499792422025424e-02 1.459140400897922518e+00 8.917911265432077926e+03
5.717397227028744172e-02 1.457588627573756179e+00 8.917921296296273795e+03
1.245227286105268644e-01 1.451453423394827080e+00 8.917931327160471483e+03
1.909594015659761834e-01 1.440808482097040599e+00 8.917941358024669171e+03
2.560093213169813420e-01 1.425779628990220038e+00 8.917951388888865040e+03
3.192233565067810752e-01 1.406540882900798595e+00 8.917961419753062728e+03
3.801851183339449158e-01 1.383309188759180186e+00 8.917971450617258597e+03
4.385167754587657174e-01 1.356338141534838337e+00 8.917981481481456285e+03
4.938833299071028193e-01 1.325911060689447307e+00 8.917991512345653973e+03
5.459953113443891670e-01 1.292333779937206328e+00 8.918001543209849842e+03
