7.629990000000000383e-02 3.481859999999999976e-32
7.879579999999999917e-02 2.596959999999999971e-32
8.137339999999999851e-02 1.960009999999999844e-32
8.403539999999999621e-02 1.489259999999999945e-32
8.678439999999999765e-02 1.145129999999999823e-32
8.962330000000000296e-02 8.895300000000000870e-33
9.255510000000000126e-02 6.994849999999999810e-33
9.558279999999999554e-02 5.553670000000000951e-33
9.870950000000000557e-02 4.440540000000000928e-33
1.019390000000000018e-01 3.577910000000000096e-33
1.052730000000000055e-01 2.915030000000000045e-33
1.087169999999999942e-01 2.387050000000000129e-33
1.122729999999999978e-01 1.971690000000000017e-33
1.159459999999999935e-01 1.642530000000000020e-33
1.197389999999999982e-01 1.376270000000000165e-33
1.236560000000000020e-01 1.158430000000000091e-33
1.277010000000000089e-01 9.799740000000001667e-34
1.318779999999999952e-01 8.341700000000001456e-34
1.361920000000000075e-01 7.158890000000001648e-34
1.406479999999999952e-01 6.148940000000000212e-34
1.452489999999999892e-01 5.317990000000001088e-34
1.499999999999999944e-01 4.797020000000000570e-34
1.558009999999999950e-01 4.050890000000000806e-34
1.618259999999999976e-01 3.441150000000000632e-34
1.680840000000000112e-01 2.946600000000000572e-34
1.745839999999999892e-01 2.548509999999999986e-34
1.813349999999999962e-01 2.216220000000000058e-34
1.883479999999999877e-01 1.930790000000000225e-34
1.956309999999999993e-01 1.692970000000000239e-34
2.031969999999999887e-01 1.491740000000000303e-34
2.110549999999999926e-01 1.319400000000000087e-34
2.192159999999999942e-01 1.171270000000000146e-34
2.276940000000000075e-01 1.043610000000000106e-34
2.364989999999999870e-01 9.327709999999999643e-35
2.456450000000000022e-01 8.364670000000000453e-35
2.551439999999999819e-01 7.518770000000000344e-35
2.650109999999999966e-01 6.777870000000000582e-35
2.752589999999999759e-01 6.126000000000000837e-35
2.859039999999999915e-01 5.545780000000000147e-35
2.969600000000000017e-01 5.033980000000000053e-35
3.084439999999999960e-01 4.576819999999999700e-35
3.203719999999999901e-01 4.167379999999999733e-35
3.327609999999999735e-01 3.801670000000000357e-35
3.456299999999999928e-01 3.473070000000000044e-35
3.589959999999999818e-01 3.176470000000000381e-35
3.728790000000000160e-01 2.909609999999999678e-35
3.872979999999999756e-01 2.666629999999999877e-35
4.022760000000000224e-01 2.446559999999999936e-35
4.178319999999999812e-01 2.246370000000000215e-35
4.339899999999999869e-01 2.063920000000000078e-35
4.507729999999999793e-01 1.897219999999999940e-35
4.682049999999999823e-01 1.744649999999999993e-35
4.863120000000000220e-01 1.604559999999999898e-35
5.051179999999999559e-01 1.476469999999999980e-35
5.246520000000000072e-01 1.358410000000000029e-35
5.449410000000000087e-01 1.249840000000000107e-35
5.660140000000000171e-01 1.150069999999999896e-35
5.879029999999999534e-01 1.058090000000000006e-35
6.106380000000000141e-01 9.732469999999998564e-36
6.342520000000000380e-01 8.951229999999999944e-36
6.587800000000000322e-01 8.231070000000000211e-36
6.842549999999999466e-01 7.565680000000000291e-36
7.107170000000000432e-01 6.951899999999999403e-36
7.382009999999999961e-01 6.384529999999999947e-36
7.667479999999999851e-01 5.862000000000000016e-36
7.963989999999999680e-01 5.379730000000000243e-36
8.271969999999999601e-01 4.933809999999999935e-36
8.591860000000000053e-01 4.523009999999999772e-36
8.924119999999999830e-01 4.143509999999999452e-36
9.269230000000000524e-01 3.793589999999999758e-36
9.627679999999999572e-01 3.470790000000000048e-36
1.000000000000000000e+00 3.179099999999999579e-36
1.047129999999999894e+00 2.847899999999999864e-36
1.096479999999999899e+00 2.548319999999999932e-36
1.148150000000000004e+00 2.276329999999999905e-36
1.202260000000000106e+00 2.031219999999999823e-36
1.258930000000000105e+00 1.809289999999999903e-36
1.318259999999999987e+00 1.608889999999999673e-36
1.380379999999999940e+00 1.427579999999999968e-36
1.445440000000000058e+00 1.264249999999999986e-36
1.513560000000000016e+00 1.116649999999999827e-36
1.584889999999999910e+00 9.837470000000000113e-37
1.659589999999999899e+00 8.641149999999999590e-37
1.737800000000000011e+00 7.565260000000000141e-37
1.819700000000000095e+00 6.599220000000000606e-37
1.905459999999999932e+00 5.732730000000000316e-37
1.995260000000000034e+00 4.956800000000000331e-37
2.089300000000000157e+00 4.263219999999999909e-37
2.187759999999999927e+00 3.644170000000000339e-37
2.290869999999999962e+00 3.093890000000000365e-37
2.398829999999999796e+00 2.607160000000000159e-37
2.511890000000000178e+00 2.180130000000000289e-37
2.630269999999999886e+00 1.808859999999999974e-37
2.754230000000000178e+00 1.491080000000000131e-37
2.884030000000000094e+00 1.223719999999999952e-37
3.019950000000000134e+00 1.002740000000000030e-37
