6.000000000000000000e+00 3.080999999999999851e-44
7.000000000000000000e+00 7.317999999999999479e-45
8.000000000000000000e+00 2.477000000000000054e-45
9.000000000000000000e+00 1.071999999999999953e-45
1.000000000000000000e+01 5.526999999999999687e-46
1.100000000000000000e+01 3.248000000000000131e-46
1.200000000000000000e+01 2.107999999999999844e-46
1.300000000000000000e+01 1.477000000000000070e-46
1.500000000000000000e+01 8.595000000000000284e-47
1.700000000000000000e+01 5.866000000000000338e-47
2.000000000000000000e+01 4.005000000000000122e-47
2.300000000000000000e+01 3.160000000000000065e-47
2.500000000000000000e+01 2.837999999999999789e-47
2.600000000000000000e+01 2.718999999999999983e-47
2.814000000000000057e+01 2.586999999999999981e-47
3.000000000000000000e+01 2.616000000000000118e-47
3.500000000000000000e+01 2.760999999999999828e-47
4.000000000000000000e+01 2.959999999999999827e-47
4.500000000000000000e+01 3.187999999999999962e-47
5.000000000000000000e+01 3.430999999999999799e-47
5.500000000000000000e+01 3.682999999999999846e-47
6.000000000000000000e+01 3.938999999999999878e-47
7.000000000000000000e+01 4.457999999999999674e-47
7.500000000000000000e+01 4.721999999999999677e-47
8.000000000000000000e+01 4.988000000000000159e-47
9.000000000000000000e+01 5.526999999999999882e-47
1.000000000000000000e+02 6.073999999999999575e-47
1.250000000000000000e+02 7.467999999999999804e-47
1.500000000000000000e+02 8.887000000000000184e-47
2.000000000000000000e+02 1.175999999999999960e-46
5.000000000000000000e+02 2.856999999999999865e-46
1.000000000000000000e+03 5.635999999999999724e-46
1.000000000000000000e+04 5.636000000000000502e-45
