2.500000000000000000e-01 1.877861820000000668e-30
2.550000000000000044e-01 1.554406280000000363e-30
2.600000000000000089e-01 1.208089440000000240e-30
2.650000000000000133e-01 9.459480110000000299e-31
2.700000000000000178e-01 8.554406280000001121e-31
2.750000000000000222e-01 7.763182510000001001e-31
2.800000000000000266e-01 7.134312520000001045e-31
2.894266124716751709e-01 6.065041090000000899e-31
3.455107294592220657e-01 3.108812560000000200e-31
4.124626382901352972e-01 1.828223599999999805e-31
4.923882631706741342e-01 1.134312520000000326e-31
5.878016072274915294e-01 6.667569550000001388e-32
7.017038286703830563e-01 4.248212800000000265e-32
8.376776400682921508e-01 2.763182510000000256e-32
1.000000000000000000e+00 1.877861820000000208e-32
1.193776641714436870e+00 1.208089440000000273e-32
1.425102670302999197e+00 7.877861820000000817e-33
1.701254279852589146e+00 5.164526720000000956e-33
2.030917620904737042e+00 3.459480109999999908e-33
2.424462017082328114e+00 2.208089440000000329e-33
2.894266124716751598e+00 1.459480110000000139e-33
3.455107294592221656e+00 8.999999999999999135e-34
4.124626382901352528e+00 5.763182509999999808e-34
4.923882631706741897e+00 3.655506559999999396e-34
4.923882631706741897e+00 9.655506559999999714e-32
4.124626382901352528e+00 1.720547650000000323e-31
3.455107294592221656e+00 1.877861820000000317e-31
2.894266124716751598e+00 2.655506560000000445e-31
2.424462017082328114e+00 3.554406280000000266e-31
2.030917620904737042e+00 4.763182510000001627e-31
1.701254279852589146e+00 6.351705990000001096e-31
1.425102670302999197e+00 8.370350979999999900e-31
1.193776641714436870e+00 1.286664900000000280e-30
1.000000000000000000e+00 1.655506560000000537e-30
8.376776400682921508e-01 1.828223599999999849e-30
7.017038286703830563e-01 2.286664900000000013e-30
5.878016072274915294e-01 2.655506560000000270e-30
4.923882631706741342e-01 3.065041090000000124e-30
4.124626382901352972e-01 3.459480110000000500e-30
3.455107294592220657e-01 3.619447370000000228e-30
2.894266124716751709e-01 3.435392070000000408e-30
2.800000000000000266e-01 3.286664900000000447e-30
2.750000000000000222e-01 3.208089440000000757e-30
2.700000000000000178e-01 3.134312520000000186e-30
2.650000000000000133e-01 3.000000000000000250e-30
2.600000000000000089e-01 2.877861820000000401e-30
2.550000000000000044e-01 2.619447370000000144e-30
2.500000000000000000e-01 2.286664900000000013e-30
2.500000000000000000e-01 1.877861820000000668e-30
