0	503.2714863896146
2	339.96150908901745
4	389.99336405299755
6	406.41715132625836
8	406.8045758351349
10	413.1739099755686
12	417.754141032841
14	404.15702385410236
16	409.1455814492839
18	411.7615117370897
20	404.18969371824323
22	403.3551957578174
24	403.7103301461819
26	410.0651236702329
28	400.1347404669726
30	415.2560210330316
32	405.3228046677802
34	406.2437112095718
36	400.97143340529885
38	404.0107298532217
40	402.8916786624028
42	396.241180016394
44	406.4962359809418
46	405.2595552277804
48	405.702553399584
50	394.5557070867585
52	399.0771582619878
54	393.9196381959023
56	403.90952353771365
58	404.03632432675687
60	395.04224596277606
62	396.44347814500003
64	396.5890796638046
66	396.2675539491651
68	399.27420291444656
70	396.75429264091196
72	391.63672600234287
74	395.9098545576964
76	385.8451134869316
78	384.7576058419787
80	398.0034139656917
82	390.713912898692
84	389.20983736231375
86	385.16505861178086
88	398.0549148543211
90	386.9696352567748
92	391.4419907045348
94	391.145775470657
96	392.2306696588306
98	381.1060907770415
100	388.8462790522311
102	395.1398790385018
104	385.3519998544402
106	387.19513563186564
108	380.07063618028326
110	386.3255166595171
112	381.31468710677336
114	389.18305433541974
116	378.02112807975425
118	380.0685428837973
120	389.8770487986958
122	390.51715325969315
124	390.01741686682027
126	375.7365113210055
128	381.87698241952864
130	381.03763270659795
132	377.1366293494246
134	384.74570661010824
136	374.3931738414751
138	385.9831342088829
140	377.13252034805384
142	377.09733303878977
144	376.1457904477908
146	375.65279005888095
148	376.7246955023565
150	382.05712338429373
152	375.01047724478485
154	369.7521864801513
156	378.4315247785089
158	378.4735448676197
160	372.58820217093586
162	374.3938325383734
164	369.63176990305317
166	373.1022817281421
168	372.0387472721673
170	366.4767775445103
172	355.1918514737084
174	364.5409959967925
176	374.61306389859055
178	364.83516078750273
180	374.60851451750466
182	375.0906945785904
184	362.0272074955277
186	365.3154076960031
188	370.939912072579
190	369.3803236022918
192	371.319711222076
194	366.7317673665821
196	368.00435333734384
198	368.7723881948847
200	361.86941891503915
202	362.256830550601
204	366.19968400966417
206	352.42164648535766
208	356.8412744356312
210	366.98248047445645
212	363.434209394463
214	358.9885576633724
216	355.66551402210695
218	354.66126424074116
220	361.74555464870167
222	364.2244553040382
224	364.9046631042216
226	367.29947197467584
228	360.02220616020594
230	366.13420327181086
232	360.94595239223827
234	354.7476788556124
236	358.3775459413446
238	359.9117908300882
240	351.11754781977976
242	353.8931134229815
244	346.6142693550545
246	343.8336474803652
248	348.61640782298696
250	348.3248185400907
252	356.60618863784
254	345.0524578513738
256	352.6412086648665
258	348.47050066675484
260	355.9487302778201
262	349.67748618032965
264	348.19354946666004
266	347.7912292418688
268	351.16736914936257
270	350.80797559300623
272	353.34040301217095
274	347.7930692300672
276	344.05824314994965
278	341.7124369542981
280	345.7318070438361
282	338.39298936837906
284	332.0507016548618
286	338.50871414781767
288	338.16200177461843
290	341.7090744097516
292	339.8037754974629
294	335.50000454941323
296	335.1551137163717
298	336.82407072089126
300	334.26558568339124
302	338.1650389542465
304	330.6969238097091
306	339.140639255354
308	337.9883860053487
310	340.3224626242784
312	326.9501083907789
314	330.00460220557665
316	337.8486543720174
318	332.5492611148618
320	322.3778540184224
322	332.2382314196337
324	332.7467808119866
326	330.41869777639306
328	325.81865341742986
330	333.8181251243243
332	326.36692988444236
334	323.78535112734517
336	326.73239718275397
338	329.6818401658601
340	327.6828934593018
342	324.0776931259704
344	318.78688661793814
346	316.64349876494515
348	318.54130275920807
350	324.86139724771493
352	322.85059362693517
354	324.76776030935315
356	324.5870376827266
358	314.84002591888907
360	316.775764688441
362	315.20028223809896
364	317.26377160492956
366	319.8589863078112
368	320.6898967902652
370	327.16299801794264
372	313.4906983359406
374	316.6755925945854
376	314.9988443230353
378	318.39629385723043
380	309.62045179620515
382	316.1572315062372
384	323.4002198830705
386	313.7441440408263
388	320.17373858095533
390	318.9913766022422
392	315.36983222584706
394	305.35910316062507
396	308.28109230893335
398	305.9946042977066
400	301.9655631660777
402	305.5640529084598
404	301.1232958505889
406	300.82581791982807
408	302.08305623452077
410	308.99879182082896
412	300.11843078734086
414	310.27550525440154
416	311.44659192537733
418	311.5852360703378
420	317.21693601975045
422	294.1647889881686
424	308.10155714006083
426	298.274198238644
428	301.57743757538276
430	302.13789501310055
432	301.58252817550783
434	295.60089656318
436	295.8807292547616
438	295.4103791164462
440	301.3429334340993
442	296.47271541129516
444	294.3496253157558
446	298.7346871293677
448	298.43278809202747
450	305.99131712584614
452	304.73016662888045
454	304.78207056383127
456	294.2181515432764
458	302.73771272107814
460	298.9376105054657
462	289.88962673898715
464	290.92698829088874
466	293.90703191341396
468	294.99452564038864
470	288.46689498009454
472	294.5051258012364
474	291.88294661686314
476	292.8465013579215
478	288.54502048454935
480	285.77580746606947
482	292.7260712662104
484	295.9480672385077
486	282.0533758054403
488	288.41411470159846
490	283.98273697279717
492	289.9580483115052
494	292.1039544208985
496	283.8336151455266
498	277.68787480827075
500	285.7254512496695
502.09764703056646	285.4862219701192
504.2040943072628	283.3235567203389
506.319378749709	283.2713083774693
508.4435374324142	278.42729623398674
510.5766075854259	281.56701265192237
512.7186265949824	283.30025677946304
514.8696320041687	274.8391742538029
517.0296615135735	279.9830032825571
519.1987529819511	281.37730559086407
521.3769444268839	270.7146214175217
523.5642740254498	279.6096286272386
525.7607801148902	274.91332240636797
527.9665011932829	281.41772230480683
530.1814759202163	272.5376182234254
532.4057431174671	281.10415080262743
534.6393417696809	275.27350235952673
536.8823110250554	274.04387142232923
539.1346901960261	273.645750703118
541.3965187599563	267.5709618864539
543.667836359828	273.7763820490091
545.9486828049376	273.97636044037444
548.2390980715926	274.1047420179283
550.5391223038132	270.7943744923062
552.8487958140358	275.0118036174971
555.168159083819	268.42639326907204
557.4972527645535	271.9183941924718
559.8361176781747	264.63273224159764
562.1847948178777	266.9330119055697
564.5433253488364	267.2841799529852
566.9117506089246	266.0714893657841
569.2901121094408	271.9372850410925
571.6784515358353	271.2445976479866
574.0768107484414	256.6639703038466
576.4852317832085	263.72956953931873
578.9037568524395	264.8247289690212
581.3324283455303	261.95557379615894
583.7712888297121	265.1437238176701
586.2203810507996	259.0188494056655
588.679747933937	265.01575817679674
591.1494325843536	260.60362887400254
593.629478288117	262.61462675572363
596.1199285128927	258.02976529618337
598.6208269087058	265.9304053880621
